# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3500, i.e. number of multipoles equal to 3499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2876       3.836213125663e-12       2.119769252871e-13      -1.940013369340e-13       0.000000000000e+00       1.466060048115e-16       1.780372212078e-17       1.343163625987e-18 
 2877       3.826861678953e-12       2.118406338423e-13      -1.964695438763e-13       0.000000000000e+00       1.464191689591e-16       1.775262700816e-17       1.338516160368e-18 
 2878       3.817721009121e-12       2.116870443893e-13      -1.989319855229e-13       0.000000000000e+00       1.462326339230e-16       1.770219368416e-17       1.333723316204e-18 
 2879       3.808789753182e-12       2.115161024741e-13      -2.013874256177e-13       0.000000000000e+00       1.460463991137e-16       1.765238422874e-17       1.328786084831e-18 
 2880       3.800066543402e-12       2.113277535652e-13      -2.038346245040e-13       0.000000000000e+00       1.458604639375e-16       1.760316061336e-17       1.323705460951e-18 
 2881       3.791550007297e-12       2.111219430543e-13      -2.062723391215e-13       0.000000000000e+00       1.456748277970e-16       1.755448470089e-17       1.318482442633e-18 
 2882       3.783238569717e-12       2.108986429905e-13      -2.086993797102e-13       0.000000000000e+00       1.454894901033e-16       1.750632209015e-17       1.313118538887e-18 
 2883       3.775129858034e-12       2.106579324330e-13      -2.111147802420e-13       0.000000000000e+00       1.453044503152e-16       1.745865367084e-17       1.307617295185e-18 
 2884       3.767221293924e-12       2.103999175067e-13      -2.135176288491e-13       0.000000000000e+00       1.451197079000e-16       1.741146412716e-17       1.301982775699e-18 
 2885       3.759510290994e-12       2.101247047049e-13      -2.159070111940e-13       0.000000000000e+00       1.449352623218e-16       1.736473809840e-17       1.296219056445e-18 
 2886       3.751994254772e-12       2.098324008899e-13      -2.182820104676e-13       0.000000000000e+00       1.447511130404e-16       1.731846017901e-17       1.290330225292e-18 
 2887       3.744670582706e-12       2.095231132933e-13      -2.206417073867e-13       0.000000000000e+00       1.445672595121e-16       1.727261491849e-17       1.284320381977e-18 
 2888       3.737536664147e-12       2.091969495159e-13      -2.229851801920e-13       0.000000000000e+00       1.443837011896e-16       1.722718682137e-17       1.278193638111e-18 
 2889       3.730589880353e-12       2.088540175285e-13      -2.253115046461e-13       0.000000000000e+00       1.442004375214e-16       1.718216034720e-17       1.271954117193e-18 
 2890       3.723827604471e-12       2.084944256723e-13      -2.276197540314e-13       0.000000000000e+00       1.440174679526e-16       1.713751991045e-17       1.265605954617e-18 
 2891       3.717247201538e-12       2.081182826587e-13      -2.299089991477e-13       0.000000000000e+00       1.438347919242e-16       1.709324988053e-17       1.259153297685e-18 
 2892       3.710846028468e-12       2.077256975704e-13      -2.321783083104e-13       0.000000000000e+00       1.436524088737e-16       1.704933458171e-17       1.252600305616e-18 
 2893       3.704621434050e-12       2.073167798609e-13      -2.344267473481e-13       0.000000000000e+00       1.434703182345e-16       1.700575829310e-17       1.245951149559e-18 
 2894       3.698570758935e-12       2.068916393556e-13      -2.366533796008e-13       0.000000000000e+00       1.432885194365e-16       1.696250524860e-17       1.239210012599e-18 
 2895       3.692691335633e-12       2.064503862516e-13      -2.388572659174e-13       0.000000000000e+00       1.431070119057e-16       1.691955963689e-17       1.232381089769e-18 
 2896       3.686980488506e-12       2.059931311183e-13      -2.410374646539e-13       0.000000000000e+00       1.429257950641e-16       1.687690560132e-17       1.225468588066e-18 
 2897       3.681435533755e-12       2.055199848979e-13      -2.431930316711e-13       0.000000000000e+00       1.427448683301e-16       1.683452723997e-17       1.218476726451e-18 
 2898       3.676053779421e-12       2.050310589051e-13      -2.453230203326e-13       0.000000000000e+00       1.425642311183e-16       1.679240860552e-17       1.211409735868e-18 
 2899       3.670832525372e-12       2.045264648284e-13      -2.474264815026e-13       0.000000000000e+00       1.423838828393e-16       1.675053370527e-17       1.204271859252e-18 
 2900       3.665769063296e-12       2.040063147294e-13      -2.495024635436e-13       0.000000000000e+00       1.422038229001e-16       1.670888650105e-17       1.197067351538e-18 
 2901       3.660860676696e-12       2.034707210440e-13      -2.515500123146e-13       0.000000000000e+00       1.420240507036e-16       1.666745090924e-17       1.189800479672e-18 
 2902       3.656104640884e-12       2.029197965823e-13      -2.535681711691e-13       0.000000000000e+00       1.418445656492e-16       1.662621080069e-17       1.182475522623e-18 
 2903       3.651498222968e-12       2.023536545289e-13      -2.555559809522e-13       0.000000000000e+00       1.416653671322e-16       1.658515000067e-17       1.175096771391e-18 
 2904       3.647038681850e-12       2.017724084436e-13      -2.575124799995e-13       0.000000000000e+00       1.414864545441e-16       1.654425228888e-17       1.167668529020e-18 
 2905       3.642723268218e-12       2.011761722613e-13      -2.594367041341e-13       0.000000000000e+00       1.413078272726e-16       1.650350139935e-17       1.160195110604e-18 
 2906       3.638549157722e-12       2.005650782286e-13      -2.613277657111e-13       0.000000000000e+00       1.411294847233e-16       1.646288956119e-17       1.152680025877e-18 
 2907       3.634513250165e-12       1.999393308094e-13      -2.631850911889e-13       0.000000000000e+00       1.409514263840e-16       1.642244316771e-17       1.145123522426e-18 
 2908       3.630612369289e-12       1.992991530518e-13      -2.650081847506e-13       0.000000000000e+00       1.407736517607e-16       1.638219723658e-17       1.137525030116e-18 
 2909       3.626843329485e-12       1.986447686770e-13      -2.667965493661e-13       0.000000000000e+00       1.405961603560e-16       1.634218688090e-17       1.129883977385e-18 
 2910       3.623202935788e-12       1.979764020801e-13      -2.685496867907e-13       0.000000000000e+00       1.404189516689e-16       1.630244730931e-17       1.122199791249e-18 
 2911       3.619687983867e-12       1.972942783306e-13      -2.702670975646e-13       0.000000000000e+00       1.402420251949e-16       1.626301382604e-17       1.114471897296e-18 
 2912       3.616295260019e-12       1.965986231733e-13      -2.719482810114e-13       0.000000000000e+00       1.400653804259e-16       1.622392183103e-17       1.106699719690e-18 
 2913       3.613021541156e-12       1.958896630283e-13      -2.735927352374e-13       0.000000000000e+00       1.398890168505e-16       1.618520681996e-17       1.098882681164e-18 
 2914       3.609863594804e-12       1.951676249924e-13      -2.751999571304e-13       0.000000000000e+00       1.397129339534e-16       1.614690438440e-17       1.091020203023e-18 
 2915       3.606818179087e-12       1.944327368390e-13      -2.767694423591e-13       0.000000000000e+00       1.395371312162e-16       1.610905021182e-17       1.083111705141e-18 
 2916       3.603882042725e-12       1.936852270189e-13      -2.783006853715e-13       0.000000000000e+00       1.393616081168e-16       1.607168008574e-17       1.075156605962e-18 
 2917       3.601051925022e-12       1.929253246612e-13      -2.797931793945e-13       0.000000000000e+00       1.391863641294e-16       1.603482988574e-17       1.067154322494e-18 
 2918       3.598324555860e-12       1.921532595734e-13      -2.812464164325e-13       0.000000000000e+00       1.390113987249e-16       1.599853558760e-17       1.059104270314e-18 
 2919       3.595696655690e-12       1.913692622423e-13      -2.826598872664e-13       0.000000000000e+00       1.388367113705e-16       1.596283326337e-17       1.051005863562e-18 
 2920       3.593164935522e-12       1.905735638346e-13      -2.840330814529e-13       0.000000000000e+00       1.386623015300e-16       1.592775908142e-17       1.042858514941e-18 
 2921       3.590726096920e-12       1.897663961975e-13      -2.853654873233e-13       0.000000000000e+00       1.384881686636e-16       1.589334930657e-17       1.034661635718e-18 
 2922       3.588376831992e-12       1.889479918591e-13      -2.866565919825e-13       0.000000000000e+00       1.383143122278e-16       1.585964030012e-17       1.026414635720e-18 
 2923       3.586113823382e-12       1.881185840291e-13      -2.879058813081e-13       0.000000000000e+00       1.381407316756e-16       1.582666851998e-17       1.018116923336e-18 
 2924       3.583933744262e-12       1.872784065995e-13      -2.891128399493e-13       0.000000000000e+00       1.379674264567e-16       1.579447052071e-17       1.009767905510e-18 
 2925       3.581833258323e-12       1.864276941451e-13      -2.902769513258e-13       0.000000000000e+00       1.377943960170e-16       1.576308295364e-17       1.001366987747e-18 
 2926       3.579809019769e-12       1.855666819240e-13      -2.913976976271e-13       0.000000000000e+00       1.376216397988e-16       1.573254256693e-17       9.929135741082e-19 
 2927       3.577857673304e-12       1.846956058785e-13      -2.924745598112e-13       0.000000000000e+00       1.374491572408e-16       1.570288620564e-17       9.844070672078e-19 
 2928       3.575975854130e-12       1.838147026354e-13      -2.935070176040e-13       0.000000000000e+00       1.372769477784e-16       1.567415081184e-17       9.758468682158e-19 
 2929       3.574160187934e-12       1.829242095067e-13      -2.944945494978e-13       0.000000000000e+00       1.371050108432e-16       1.564637342468e-17       9.672323768548e-19 
 2930       3.572407351803e-12       1.820243710279e-13      -2.954367147065e-13       0.000000000000e+00       1.369333458793e-16       1.561958262592e-17       9.585630874181e-19 
 2931       3.570714257300e-12       1.811154586077e-13      -2.963333994804e-13       0.000000000000e+00       1.367619523916e-16       1.559377282970e-17       9.498388773505e-19 
 2932       3.569077868287e-12       1.801977509780e-13      -2.971845720203e-13       0.000000000000e+00       1.365908298979e-16       1.556892986441e-17       9.410597201079e-19 
 2933       3.567495140079e-12       1.792715276652e-13      -2.979902006343e-13       0.000000000000e+00       1.364199779124e-16       1.554503951557e-17       9.322255892691e-19 
 2934       3.565963019435e-12       1.783370689914e-13      -2.987502537372e-13       0.000000000000e+00       1.362493959462e-16       1.552208752570e-17       9.233364585361e-19 
 2935       3.564478444553e-12       1.773946560748e-13      -2.994646998511e-13       0.000000000000e+00       1.360790835070e-16       1.550005959440e-17       9.143923017343e-19 
 2936       3.563038345064e-12       1.764445708305e-13      -3.001335076055e-13       0.000000000000e+00       1.359090400990e-16       1.547894137822e-17       9.053930928125e-19 
 2937       3.561639642019e-12       1.754870959711e-13      -3.007566457371e-13       0.000000000000e+00       1.357392652234e-16       1.545871849065e-17       8.963388058432e-19 
 2938       3.560279247890e-12       1.745225150076e-13      -3.013340830904e-13       0.000000000000e+00       1.355697583776e-16       1.543937650211e-17       8.872294150226e-19 
 2939       3.558954066552e-12       1.735511122496e-13      -3.018657886176e-13       0.000000000000e+00       1.354005190560e-16       1.542090093986e-17       8.780648946710e-19 
 2940       3.557660993288e-12       1.725731728067e-13      -3.023517313789e-13       0.000000000000e+00       1.352315467496e-16       1.540327728802e-17       8.688452192327e-19 
 2941       3.556396914770e-12       1.715889825885e-13      -3.027918805423e-13       0.000000000000e+00       1.350628409459e-16       1.538649098748e-17       8.595703632762e-19 
 2942       3.555158709059e-12       1.705988283057e-13      -3.031862053842e-13       0.000000000000e+00       1.348944011291e-16       1.537052743590e-17       8.502403014945e-19 
 2943       3.553943245596e-12       1.696029974707e-13      -3.035346752892e-13       0.000000000000e+00       1.347262267800e-16       1.535537198765e-17       8.408550087053e-19 
 2944       3.552747385193e-12       1.686017783983e-13      -3.038372597506e-13       0.000000000000e+00       1.345583173761e-16       1.534100995378e-17       8.314144598507e-19 
 2945       3.551567980027e-12       1.675954602062e-13      -3.040939283702e-13       0.000000000000e+00       1.343906723916e-16       1.532742660198e-17       8.219186299980e-19 
 2946       3.550401873633e-12       1.665843328160e-13      -3.043046508584e-13       0.000000000000e+00       1.342232912971e-16       1.531460715656e-17       8.123674943393e-19 
 2947       3.549245900895e-12       1.655686869535e-13      -3.044693970347e-13       0.000000000000e+00       1.340561735600e-16       1.530253679838e-17       8.027610281920e-19 
 2948       3.548096888041e-12       1.645488141499e-13      -3.045881368278e-13       0.000000000000e+00       1.338893186442e-16       1.529120066482e-17       7.930992069989e-19 
 2949       3.546951652633e-12       1.635250067419e-13      -3.046608402754e-13       0.000000000000e+00       1.337227260103e-16       1.528058384978e-17       7.833820063282e-19 
 2950       3.545807003562e-12       1.624975578728e-13      -3.046874775247e-13       0.000000000000e+00       1.335563951155e-16       1.527067140358e-17       7.736094018739e-19 
 2951       3.544659741039e-12       1.614667614933e-13      -3.046680188322e-13       0.000000000000e+00       1.333903254136e-16       1.526144833299e-17       7.637813694555e-19 
 2952       3.543506656587e-12       1.604329123614e-13      -3.046024345643e-13       0.000000000000e+00       1.332245163549e-16       1.525289960113e-17       7.538978850188e-19 
 2953       3.542344533038e-12       1.593963060443e-13      -3.044906951971e-13       0.000000000000e+00       1.330589673864e-16       1.524501012746e-17       7.439589246357e-19 
 2954       3.541170303368e-12       1.583572341623e-13      -3.043328386616e-13       0.000000000000e+00       1.328936779722e-16       1.523776221092e-17       7.339650362960e-19 
 2955       3.539981528101e-12       1.573159700983e-13      -3.041291727440e-13       0.000000000000e+00       1.327286476551e-16       1.523112778536e-17       7.239190583815e-19 
 2956       3.538775920259e-12       1.562727832192e-13      -3.038800736890e-13       0.000000000000e+00       1.325638759950e-16       1.522507612561e-17       7.138244097124e-19 
 2957       3.537551186725e-12       1.552279436258e-13      -3.035859189475e-13       0.000000000000e+00       1.323993625491e-16       1.521957642079e-17       7.036845185383e-19 
 2958       3.536305028239e-12       1.541817221535e-13      -3.032470871774e-13       0.000000000000e+00       1.322351068713e-16       1.521459777419e-17       6.935028225453e-19 
 2959       3.535035139389e-12       1.531343903729e-13      -3.028639582446e-13       0.000000000000e+00       1.320711085125e-16       1.521010920324e-17       6.832827688646e-19 
 2960       3.533739208610e-12       1.520862205902e-13      -3.024369132244e-13       0.000000000000e+00       1.319073670203e-16       1.520607963939e-17       6.730278140804e-19 
 2961       3.532414918175e-12       1.510374858484e-13      -3.019663344023e-13       0.000000000000e+00       1.317438819395e-16       1.520247792810e-17       6.627414242377e-19 
 2962       3.531059944194e-12       1.499884599271e-13      -3.014526052751e-13       0.000000000000e+00       1.315806528116e-16       1.519927282871e-17       6.524270748505e-19 
 2963       3.529671956604e-12       1.489394173437e-13      -3.008961105521e-13       0.000000000000e+00       1.314176791751e-16       1.519643301439e-17       6.420882509099e-19 
 2964       3.528248619168e-12       1.478906333540e-13      -3.002972361559e-13       0.000000000000e+00       1.312549605654e-16       1.519392707206e-17       6.317284468919e-19 
 2965       3.526787589468e-12       1.468423839526e-13      -2.996563692240e-13       0.000000000000e+00       1.310924965146e-16       1.519172350234e-17       6.213511667654e-19 
 2966       3.525286518900e-12       1.457949458735e-13      -2.989738981091e-13       0.000000000000e+00       1.309302865519e-16       1.518979071944e-17       6.109599240005e-19 
 2967       3.523743052668e-12       1.447485965911e-13      -2.982502123811e-13       0.000000000000e+00       1.307683302033e-16       1.518809705110e-17       6.005582415763e-19 
 2968       3.522154829781e-12       1.437036143202e-13      -2.974857028272e-13       0.000000000000e+00       1.306066269918e-16       1.518661073856e-17       5.901496519890e-19 
 2969       3.520519483046e-12       1.426602780173e-13      -2.966807614538e-13       0.000000000000e+00       1.304451764371e-16       1.518529993640e-17       5.797376972597e-19 
 2970       3.518834639063e-12       1.416188673807e-13      -2.958357814871e-13       0.000000000000e+00       1.302839780558e-16       1.518413271254e-17       5.693259289427e-19 
 2971       3.517097918219e-12       1.405796628515e-13      -2.949511573743e-13       0.000000000000e+00       1.301230313615e-16       1.518307704815e-17       5.589179081336e-19 
 2972       3.515306934687e-12       1.395429456138e-13      -2.940272847846e-13       0.000000000000e+00       1.299623358645e-16       1.518210083755e-17       5.485172054768e-19 
 2973       3.513459296414e-12       1.385089975957e-13      -2.930645606104e-13       0.000000000000e+00       1.298018910722e-16       1.518117188816e-17       5.381274011740e-19 
 2974       3.511552605123e-12       1.374781014699e-13      -2.920633829684e-13       0.000000000000e+00       1.296416964886e-16       1.518025792044e-17       5.277520849921e-19 
 2975       3.509584456303e-12       1.364505406540e-13      -2.910241512005e-13       0.000000000000e+00       1.294817516147e-16       1.517932656777e-17       5.173948562710e-19 
 2976       3.507552439204e-12       1.354265993113e-13      -2.899472658749e-13       0.000000000000e+00       1.293220559483e-16       1.517834537644e-17       5.070593239320e-19 
 2977       3.505454136835e-12       1.344065623518e-13      -2.888331287873e-13       0.000000000000e+00       1.291626089842e-16       1.517728180551e-17       4.967491064853e-19 
 2978       3.503287336176e-12       1.333907018278e-13      -2.876821834974e-13       0.000000000000e+00       1.290034102307e-16       1.517611264423e-17       4.864673359837e-19 
 2979       3.501050659962e-12       1.323792360493e-13      -2.864950371540e-13       0.000000000000e+00       1.288444592609e-16       1.517485231490e-17       4.762151671994e-19 
 2980       3.498742937997e-12       1.313723702692e-13      -2.852723392713e-13       0.000000000000e+00       1.286857556619e-16       1.517352470902e-17       4.659932611307e-19 
 2981       3.496362997215e-12       1.303703102697e-13      -2.840147412492e-13       0.000000000000e+00       1.285272990177e-16       1.517215378259e-17       4.558022803921e-19 
 2982       3.493909661675e-12       1.293732623625e-13      -2.827228963750e-13       0.000000000000e+00       1.283690889097e-16       1.517076355613e-17       4.456428892160e-19 
 2983       3.491381752560e-12       1.283814333900e-13      -2.813974598254e-13       0.000000000000e+00       1.282111249162e-16       1.516937811477e-17       4.355157534536e-19 
 2984       3.488778088174e-12       1.273950307246e-13      -2.800390886676e-13       0.000000000000e+00       1.280534066128e-16       1.516802160827e-17       4.254215405765e-19 
 2985       3.486097483943e-12       1.264142622701e-13      -2.786484418610e-13       0.000000000000e+00       1.278959335718e-16       1.516671825109e-17       4.153609196778e-19 
 2986       3.483338752407e-12       1.254393364618e-13      -2.772261802592e-13       0.000000000000e+00       1.277387053632e-16       1.516549232243e-17       4.053345614734e-19 
 2987       3.480500703223e-12       1.244704622667e-13      -2.757729666113e-13       0.000000000000e+00       1.275817215535e-16       1.516436816631e-17       3.953431383036e-19 
 2988       3.477582143158e-12       1.235078491844e-13      -2.742894655634e-13       0.000000000000e+00       1.274249817067e-16       1.516337019161e-17       3.853873241339e-19 
 2989       3.474581876092e-12       1.225517072472e-13      -2.727763436608e-13       0.000000000000e+00       1.272684853836e-16       1.516252287211e-17       3.754677945570e-19 
 2990       3.471498703009e-12       1.216022470206e-13      -2.712342693488e-13       0.000000000000e+00       1.271122321424e-16       1.516185074658e-17       3.655852267935e-19 
 2991       3.468331422002e-12       1.206596796038e-13      -2.696639129750e-13       0.000000000000e+00       1.269562215381e-16       1.516137841879e-17       3.557402996932e-19 
 2992       3.465078828265e-12       1.197242166301e-13      -2.680659467906e-13       0.000000000000e+00       1.268004531228e-16       1.516113055761e-17       3.459336937370e-19 
 2993       3.461739714092e-12       1.187960702673e-13      -2.664410449522e-13       0.000000000000e+00       1.266449264460e-16       1.516113189700e-17       3.361660910377e-19 
 2994       3.458312868877e-12       1.178754532183e-13      -2.647898835232e-13       0.000000000000e+00       1.264896410537e-16       1.516140723616e-17       3.264381753413e-19 
 2995       3.454797079110e-12       1.169625787214e-13      -2.631131404755e-13       0.000000000000e+00       1.263345964896e-16       1.516198143948e-17       3.167506320286e-19 
 2996       3.451191128373e-12       1.160576605506e-13      -2.614114956912e-13       0.000000000000e+00       1.261797922940e-16       1.516287943668e-17       3.071041481162e-19 
 2997       3.447493797341e-12       1.151609130165e-13      -2.596856309644e-13       0.000000000000e+00       1.260252280044e-16       1.516412622280e-17       2.974994122582e-19 
 2998       3.443703863776e-12       1.142725509660e-13      -2.579362300022e-13       0.000000000000e+00       1.258709031555e-16       1.516574685829e-17       2.879371147469e-19 
 2999       3.439820102530e-12       1.133927897836e-13      -2.561639784269e-13       0.000000000000e+00       1.257168172789e-16       1.516776646907e-17       2.784179475148e-19 
 3000       3.435841285535e-12       1.125218453911e-13      -2.543695637775e-13       0.000000000000e+00       1.255629699033e-16       1.517021024654e-17       2.689426041354e-19 
 3001       3.431766181809e-12       1.116599342485e-13      -2.525536755113e-13       0.000000000000e+00       1.254093605544e-16       1.517310344770e-17       2.595117798248e-19 
 3002       3.427593767747e-12       1.108072548720e-13      -2.507170137773e-13       0.000000000000e+00       1.252559887633e-16       1.517646703723e-17       2.501258492358e-19 
 3003       3.423323859137e-12       1.099639322885e-13      -2.488603157814e-13       0.000000000000e+00       1.251028540917e-16       1.518030459058e-17       2.407838981225e-19 
 3004       3.418956482227e-12       1.091300733112e-13      -2.469843295531e-13       0.000000000000e+00       1.249499561067e-16       1.518461532713e-17       2.314846869537e-19 
 3005       3.414491663702e-12       1.083057849970e-13      -2.450898051873e-13       0.000000000000e+00       1.247972943724e-16       1.518939846226e-17       2.222269726884e-19 
 3006       3.409929430690e-12       1.074911746472e-13      -2.431774948455e-13       0.000000000000e+00       1.246448684503e-16       1.519465320739e-17       2.130095087722e-19 
 3007       3.405269810754e-12       1.066863498071e-13      -2.412481527582e-13       0.000000000000e+00       1.244926778989e-16       1.520037876993e-17       2.038310451347e-19 
 3008       3.400512831902e-12       1.058914182667e-13      -2.393025352260e-13       0.000000000000e+00       1.243407222742e-16       1.520657435331e-17       1.946903281862e-19 
 3009       3.395658522580e-12       1.051064880606e-13      -2.373414006217e-13       0.000000000000e+00       1.241890011289e-16       1.521323915696e-17       1.855861008151e-19 
 3010       3.390706911678e-12       1.043316674684e-13      -2.353655093920e-13       0.000000000000e+00       1.240375140131e-16       1.522037237629e-17       1.765171023845e-19 
 3011       3.385658028526e-12       1.035670650145e-13      -2.333756240591e-13       0.000000000000e+00       1.238862604741e-16       1.522797320275e-17       1.674820687296e-19 
 3012       3.380511902896e-12       1.028127894690e-13      -2.313725092225e-13       0.000000000000e+00       1.237352400562e-16       1.523604082374e-17       1.584797321544e-19 
 3013       3.375268565004e-12       1.020689498470e-13      -2.293569315610e-13       0.000000000000e+00       1.235844523009e-16       1.524457442267e-17       1.495088214290e-19 
 3014       3.369928045510e-12       1.013356554096e-13      -2.273296598339e-13       0.000000000000e+00       1.234338967470e-16       1.525357317893e-17       1.405680617864e-19 
 3015       3.364490375516e-12       1.006130156636e-13      -2.252914648832e-13       0.000000000000e+00       1.232835729302e-16       1.526303626790e-17       1.316561749195e-19 
 3016       3.358955586569e-12       9.990114036181e-14      -2.232431196352e-13       0.000000000000e+00       1.231334803834e-16       1.527296286091e-17       1.227718789784e-19 
 3017       3.353323710661e-12       9.920013950328e-14      -2.211853991020e-13       0.000000000000e+00       1.229836186369e-16       1.528335212530e-17       1.139138885671e-19 
 3018       3.347594780229e-12       9.851012333350e-14      -2.191190803838e-13       0.000000000000e+00       1.228339872178e-16       1.529420322434e-17       1.050809147406e-19 
 3019       3.341768828154e-12       9.783120234456e-14      -2.170449426700e-13       0.000000000000e+00       1.226845856504e-16       1.530551531730e-17       9.627166500203e-20 
 3020       3.335845887766e-12       9.716348727532e-14      -2.149637672413e-13       0.000000000000e+00       1.225354134562e-16       1.531728755940e-17       8.748484329969e-20 
 3021       3.329825992839e-12       9.650708911166e-14      -2.128763374714e-13       0.000000000000e+00       1.223864701539e-16       1.532951910180e-17       7.871915002383e-20 
 3022       3.323709177596e-12       9.586211908661e-14      -2.107834388288e-13       0.000000000000e+00       1.222377552591e-16       1.534220909164e-17       6.997328200387e-20 
 3023       3.317495476706e-12       9.522868868061e-14      -2.086858588781e-13       0.000000000000e+00       1.220892682848e-16       1.535535667199e-17       6.124593250533e-20 
 3024       3.311184925286e-12       9.460690962161e-14      -2.065843872825e-13       0.000000000000e+00       1.219410087408e-16       1.536896098189e-17       5.253579122691e-20 
 3025       3.304777558903e-12       9.399689388536e-14      -2.044798158048e-13       0.000000000000e+00       1.217929761343e-16       1.538302115628e-17       4.384154429745e-20 
 3026       3.298273579579e-12       9.339873480316e-14      -2.023729176809e-13       0.000000000000e+00       1.216451699917e-16       1.539753110495e-17       3.516250104807e-20 
 3027       3.291673854693e-12       9.281245028506e-14      -2.002643856266e-13       0.000000000000e+00       1.214975899253e-16       1.541246382135e-17       2.650047764854e-20 
 3028       3.284979420497e-12       9.223803932228e-14      -1.981548935341e-13       0.000000000000e+00       1.213502355674e-16       1.542778699782e-17       1.785792258236e-20 
 3029       3.278191316331e-12       9.167550085450e-14      -1.960451170747e-13       0.000000000000e+00       1.212031065473e-16       1.544346823967e-17       9.237290704977e-21 
 3030       3.271310584622e-12       9.112483376986e-14      -1.939357337005e-13       0.000000000000e+00       1.210562024922e-16       1.545947506517e-17       6.410432490439e-22 
 3031       3.264338270890e-12       9.058603690486e-14      -1.918274226460e-13       0.000000000000e+00       1.209095230264e-16       1.547577490545e-17      -7.928352170381e-21 
 3032       3.257275423749e-12       9.005910904432e-14      -1.897208649291e-13       0.000000000000e+00       1.207630677719e-16       1.549233510443e-17      -1.646842155059e-20 
 3033       3.250123094910e-12       8.954404892134e-14      -1.876167433530e-13       0.000000000000e+00       1.206168363479e-16       1.550912291876e-17      -2.497668449599e-20 
 3034       3.242882339185e-12       8.904085521722e-14      -1.855157425073e-13       0.000000000000e+00       1.204708283712e-16       1.552610551773e-17      -3.345065421291e-20 
 3035       3.235554214488e-12       8.854952656141e-14      -1.834185487699e-13       0.000000000000e+00       1.203250434561e-16       1.554324998321e-17      -4.188783750433e-20 
 3036       3.228139781836e-12       8.807006153147e-14      -1.813258503081e-13       0.000000000000e+00       1.201794812141e-16       1.556052330958e-17      -5.028573476466e-20 
 3037       3.220640105357e-12       8.760245865299e-14      -1.792383370801e-13       0.000000000000e+00       1.200341412544e-16       1.557789240365e-17      -5.864183997454e-20 
 3038       3.213056252288e-12       8.714671639955e-14      -1.771567008369e-13       0.000000000000e+00       1.198890231835e-16       1.559532408459e-17      -6.695364069560e-20 
 3039       3.205389292978e-12       8.670283319264e-14      -1.750816351230e-13       0.000000000000e+00       1.197441266052e-16       1.561278508385e-17      -7.521861806520e-20 
 3040       3.197640300893e-12       8.627080740166e-14      -1.730138352786e-13       0.000000000000e+00       1.195994511210e-16       1.563024204510e-17      -8.343424679124e-20 
 3041       3.189810352616e-12       8.585063734378e-14      -1.709539984408e-13       0.000000000000e+00       1.194549963297e-16       1.564766152418e-17      -9.159799514693e-20 
 3042       3.181900527853e-12       8.544232128396e-14      -1.689028235447e-13       0.000000000000e+00       1.193107618274e-16       1.566500998895e-17      -9.970732496553e-20 
 3043       3.173911909430e-12       8.504585743485e-14      -1.668610113256e-13       0.000000000000e+00       1.191667472077e-16       1.568225381932e-17      -1.077596916352e-19 
 3044       3.165845583304e-12       8.466124395675e-14      -1.648292643197e-13       0.000000000000e+00       1.190229520617e-16       1.569935930709e-17      -1.157525440936e-19 
 3045       3.157702638557e-12       8.428847895756e-14      -1.628082868663e-13       0.000000000000e+00       1.188793759779e-16       1.571629265594e-17      -1.236833248228e-19 
 3046       3.149484167403e-12       8.392756049270e-14      -1.607987851086e-13       0.000000000000e+00       1.187360185421e-16       1.573301998131e-17      -1.315494698442e-19 
 3047       3.141191265192e-12       8.357848656507e-14      -1.588014669956e-13       0.000000000000e+00       1.185928793375e-16       1.574950731037e-17      -1.393484087129e-19 
 3048       3.132825030409e-12       8.324125512500e-14      -1.568170422835e-13       0.000000000000e+00       1.184499579448e-16       1.576572058192e-17      -1.470775645129e-19 
 3049       3.124386564679e-12       8.291586407017e-14      -1.548462225370e-13       0.000000000000e+00       1.183072539421e-16       1.578162564632e-17      -1.547343538514e-19 
 3050       3.115877065354e-12       8.260229591380e-14      -1.528896793453e-13       0.000000000000e+00       1.181647669147e-16       1.579719626646e-17      -1.623165113798e-19 
 3051       3.107298103758e-12       8.230047170874e-14      -1.509479187474e-13       0.000000000000e+00       1.180224964846e-16       1.581243816270e-17      -1.698230650671e-19 
 3052       3.098651348281e-12       8.201029690200e-14      -1.490214062066e-13       0.000000000000e+00       1.178804422811e-16       1.582736508325e-17      -1.772533655992e-19 
 3053       3.089938471925e-12       8.173167664615e-14      -1.471106083425e-13       0.000000000000e+00       1.177386039313e-16       1.584199081366e-17      -1.846067622779e-19 
 3054       3.081161152301e-12       8.146451579908e-14      -1.452159929316e-13       0.000000000000e+00       1.175969810595e-16       1.585632917685e-17      -1.918826030196e-19 
