# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1841       4.180732138693e-11       1.217498113975e-12      -6.573729264692e-13       8.552926344112e-15       7.473283978949e-16       9.372308411556e-17      -1.118599105241e-17 
 1842       4.164852915782e-11       1.222937522682e-12      -6.525765925690e-13       8.543759305434e-15       7.458526488879e-16       9.418362312873e-17      -1.133842650520e-17 
 1843       4.149008109816e-11       1.228408422519e-12      -6.483198654570e-13       8.534579291116e-15       7.443806180940e-16       9.464799940398e-17      -1.148851687139e-17 
 1844       4.133201589069e-11       1.233907345772e-12      -6.446020326988e-13       8.525387010733e-15       7.429122935113e-16       9.511706716103e-17      -1.163629723562e-17 
 1845       4.117437237946e-11       1.239430809419e-12      -6.414223729726e-13       8.516183176846e-15       7.414476630163e-16       9.559168429100e-17      -1.178180286179e-17 
 1846       4.101718957006e-11       1.244975315112e-12      -6.387801560547e-13       8.506968505004e-15       7.399867143635e-16       9.607271236135e-17      -1.192506919335e-17 
 1847       4.086050662980e-11       1.250537349153e-12      -6.366746428047e-13       8.497743713751e-15       7.385294351849e-16       9.656101662084e-17      -1.206613185350e-17 
 1848       4.070436288793e-11       1.256113382475e-12      -6.351050851512e-13       8.488509524631e-15       7.370758129902e-16       9.705746600449e-17      -1.220502664552e-17 
 1849       4.054879783589e-11       1.261699870621e-12      -6.340707260765e-13       8.479266662188e-15       7.356258351663e-16       9.756293313856e-17      -1.234178955296e-17 
 1850       4.039384902981e-11       1.267293371039e-12      -6.335700544192e-13       8.470015845737e-15       7.341794895154e-16       9.807807374773e-17      -1.247645429455e-17 
 1851       4.023954577969e-11       1.272890896039e-12      -6.335985628645e-13       8.460757764595e-15       7.327367658741e-16       9.860266295908e-17      -1.260904496715e-17 
 1852       4.008591541073e-11       1.278489562588e-12      -6.341509721892e-13       8.451493102662e-15       7.312976545064e-16       9.913625375792e-17      -1.273958334510e-17 
 1853       3.993298535665e-11       1.284086475228e-12      -6.352219747944e-13       8.442222546642e-15       7.298621455669e-16       9.967839710620e-17      -1.286809132051e-17 
 1854       3.978078315978e-11       1.289678726061e-12      -6.368062346647e-13       8.432946786046e-15       7.284302291006e-16       1.002286419397e-16      -1.299459090337e-17 
 1855       3.962933647124e-11       1.295263394731e-12      -6.388983873274e-13       8.423666513196e-15       7.270018950426e-16       1.007865351653e-16      -1.311910422181e-17 
 1856       3.947867305109e-11       1.300837548408e-12      -6.414930398117e-13       8.414382423228e-15       7.255771332177e-16       1.013516216583e-16      -1.324165352218e-17 
 1857       3.932882076843e-11       1.306398241770e-12      -6.445847706078e-13       8.405095214097e-15       7.241559333407e-16       1.019234442593e-16      -1.336226116927e-17 
 1858       3.917980760155e-11       1.311942516988e-12      -6.481681296264e-13       8.395805586581e-15       7.227382850159e-16       1.025015437718e-16      -1.348094964650e-17 
 1859       3.903166163812e-11       1.317467403709e-12      -6.522376381576e-13       8.386514244282e-15       7.213241777369e-16       1.030854589595e-16      -1.359774155602e-17 
 1860       3.888441107527e-11       1.322969919036e-12      -6.567877888302e-13       8.377221893631e-15       7.199136008865e-16       1.036747265430e-16      -1.371265961894e-17 
 1861       3.873808421976e-11       1.328447067516e-12      -6.618130455712e-13       8.367929243893e-15       7.185065437366e-16       1.042688811976e-16      -1.382572667549e-17 
 1862       3.859270948813e-11       1.333895841121e-12      -6.673078435643e-13       8.358637007170e-15       7.171029954477e-16       1.048674555502e-16      -1.393696568515e-17 
 1863       3.844831540681e-11       1.339313219232e-12      -6.732665892099e-13       8.349345898403e-15       7.157029450692e-16       1.054699801766e-16      -1.404639972688e-17 
 1864       3.830493061229e-11       1.344696168619e-12      -6.796836600839e-13       8.340056635377e-15       7.143063815387e-16       1.060759835989e-16      -1.415405199925e-17 
 1865       3.816258385128e-11       1.350041643431e-12      -6.865534048968e-13       8.330769938726e-15       7.129132936822e-16       1.066849922823e-16      -1.425994582061e-17 
 1866       3.802130398077e-11       1.355346585171e-12      -6.938701434532e-13       8.321486531933e-15       7.115236702138e-16       1.072965306330e-16      -1.436410462929e-17 
 1867       3.788111996827e-11       1.360607922688e-12      -7.016281666108e-13       8.312207141337e-15       7.101374997354e-16       1.079101209947e-16      -1.446655198373e-17 
 1868       3.774206089188e-11       1.365822572151e-12      -7.098217362398e-13       8.302932496136e-15       7.087547707365e-16       1.085252836464e-16      -1.456731156268e-17 
 1869       3.760415594048e-11       1.370987437041e-12      -7.184450851820e-13       8.293663328389e-15       7.073754715944e-16       1.091415367993e-16      -1.466640716536e-17 
 1870       3.746743441384e-11       1.376099408128e-12      -7.274924172098e-13       8.284400373021e-15       7.059995905735e-16       1.097583965941e-16      -1.476386271163e-17 
 1871       3.733192572276e-11       1.381155363458e-12      -7.369579069858e-13       8.275144367827e-15       7.046271158253e-16       1.103753770984e-16      -1.485970224215e-17 
 1872       3.719765938924e-11       1.386152168334e-12      -7.468357000216e-13       8.265896053476e-15       7.032580353885e-16       1.109919903037e-16      -1.495394991857e-17 
 1873       3.706466504660e-11       1.391086675299e-12      -7.571199126376e-13       8.256656173510e-15       7.018923371884e-16       1.116077461226e-16      -1.504663002370e-17 
 1874       3.693296968383e-11       1.395955927631e-12      -7.678042519874e-13       8.247425441822e-15       7.005300096358e-16       1.122221453951e-16      -1.513775552554e-17 
 1875       3.680258935495e-11       1.400757771588e-12      -7.788808729723e-13       8.238204444774e-15       6.991710434285e-16       1.128346588515e-16      -1.522729367159e-17 
 1876       3.667353740517e-11       1.405490248907e-12      -7.903415123191e-13       8.228993738318e-15       6.978154297634e-16       1.134447479793e-16      -1.531520012622e-17 
 1877       3.654582722089e-11       1.410151393724e-12      -8.021778676502e-13       8.219793880461e-15       6.964631597389e-16       1.140518719970e-16      -1.540143038217e-17 
 1878       3.641947222972e-11       1.414739232559e-12      -8.143815974299e-13       8.210605431272e-15       6.951142243546e-16       1.146554878505e-16      -1.548593976029e-17 
 1879       3.629448590057e-11       1.419251784311e-12      -8.269443209104e-13       8.201428952879e-15       6.937686145111e-16       1.152550502106e-16      -1.556868340940e-17 
 1880       3.617088174361e-11       1.423687060246e-12      -8.398576180784e-13       8.192265009476e-15       6.924263210101e-16       1.158500114700e-16      -1.564961630597e-17 
 1881       3.604867331041e-11       1.428043063985e-12      -8.531130296008e-13       8.183114167321e-15       6.910873345537e-16       1.164398217396e-16      -1.572869325399e-17 
 1882       3.592787419394e-11       1.432317791500e-12      -8.667020567716e-13       8.173976994744e-15       6.897516457448e-16       1.170239288465e-16      -1.580586888469e-17 
 1883       3.580849802862e-11       1.436509231099e-12      -8.806161614574e-13       8.164854062145e-15       6.884192450867e-16       1.176017783303e-16      -1.588109765634e-17 
 1884       3.569055849038e-11       1.440615363418e-12      -8.948467660444e-13       8.155745942000e-15       6.870901229829e-16       1.181728134400e-16      -1.595433385403e-17 
 1885       3.557406929671e-11       1.444634161410e-12      -9.093852533839e-13       8.146653208860e-15       6.857642697370e-16       1.187364751318e-16      -1.602553158945e-17 
 1886       3.545904420667e-11       1.448563590340e-12      -9.242229667389e-13       8.137576439355e-15       6.844416755525e-16       1.192922020650e-16      -1.609464480065e-17 
 1887       3.534549702099e-11       1.452401607768e-12      -9.393512097306e-13       8.128516212200e-15       6.831223305325e-16       1.198394306000e-16      -1.616162725187e-17 
 1888       3.523344158208e-11       1.456146163545e-12      -9.547612462840e-13       8.119473108191e-15       6.818062246799e-16       1.203775947946e-16      -1.622643253324e-17 
 1889       3.512289177410e-11       1.459795199799e-12      -9.704443005746e-13       8.110447710212e-15       6.804933478969e-16       1.209061264013e-16      -1.628901406064e-17 
 1890       3.501386152298e-11       1.463346650931e-12      -9.863915569744e-13       8.101440603238e-15       6.791836899850e-16       1.214244548641e-16      -1.634932507544e-17 
 1891       3.490636479652e-11       1.466798443597e-12      -1.002594159998e-12       8.092452374334e-15       6.778772406448e-16       1.219320073158e-16      -1.640731864427e-17 
 1892       3.480041560435e-11       1.470148496706e-12      -1.019043214251e-12       8.083483612661e-15       6.765739894756e-16       1.224282085747e-16      -1.646294765882e-17 
 1893       3.469602799808e-11       1.473394721405e-12      -1.035729784370e-12       8.074534909477e-15       6.752739259757e-16       1.229124811418e-16      -1.651616483560e-17 
 1894       3.459321607125e-11       1.476535021074e-12      -1.052644894978e-12       8.065606858138e-15       6.739770395419e-16       1.233842451974e-16      -1.656692271576e-17 
 1895       3.449199395947e-11       1.479567291309e-12      -1.069779530622e-12       8.056700054105e-15       6.726833194695e-16       1.238429185987e-16      -1.661517366482e-17 
 1896       3.439237584039e-11       1.482489419919e-12      -1.087124635725e-12       8.047815094943e-15       6.713927549519e-16       1.242879168764e-16      -1.666086987247e-17 
 1897       3.429437593377e-11       1.485299286916e-12      -1.104671114531e-12       8.038952580321e-15       6.701053350807e-16       1.247186532315e-16      -1.670396335235e-17 
 1898       3.419800578923e-11       1.487995000596e-12      -1.122409854679e-12       8.030113065255e-15       6.688210494709e-16       1.251347374121e-16      -1.674441796272e-17 
 1899       3.410326612634e-11       1.490575607819e-12      -1.140331798254e-12       8.021296919405e-15       6.675398901425e-16       1.255365740234e-16      -1.678224557018e-17 
 1900       3.401015493165e-11       1.493040389188e-12      -1.158427871176e-12       8.012504466695e-15       6.662618496530e-16       1.259247688248e-16      -1.681747016434e-17 
 1901       3.391867016533e-11       1.495388623453e-12      -1.176688959572e-12       8.003736031980e-15       6.649869204734e-16       1.262999302732e-16      -1.685011586248e-17 
 1902       3.382880976107e-11       1.497619587502e-12      -1.195105909719e-12       7.994991941050e-15       6.637150949876e-16       1.266626695264e-16      -1.688020690964e-17 
 1903       3.374057162607e-11       1.499732556366e-12      -1.213669527991e-12       7.986272520628e-15       6.624463654926e-16       1.270136004469e-16      -1.690776767890e-17 
 1904       3.365395364099e-11       1.501726803210e-12      -1.232370580809e-12       7.977578098374e-15       6.611807241983e-16       1.273533396053e-16      -1.693282267147e-17 
 1905       3.356895365989e-11       1.503601599338e-12      -1.251199794583e-12       7.968909002884e-15       6.599181632272e-16       1.276825062843e-16      -1.695539651695e-17 
 1906       3.348556951023e-11       1.505356214186e-12      -1.270147855665e-12       7.960265563690e-15       6.586586746144e-16       1.280017224819e-16      -1.697551397344e-17 
 1907       3.340379899277e-11       1.506989915324e-12      -1.289205410291e-12       7.951648111265e-15       6.574022503073e-16       1.283116129151e-16      -1.699319992776e-17 
 1908       3.332363988156e-11       1.508501968449e-12      -1.308363064531e-12       7.943056977020e-15       6.561488821658e-16       1.286128050239e-16      -1.700847939564e-17 
 1909       3.324508992390e-11       1.509891637389e-12      -1.327611384234e-12       7.934492493306e-15       6.548985619617e-16       1.289059289742e-16      -1.702137752184e-17 
 1910       3.316814684029e-11       1.511158184097e-12      -1.346940894978e-12       7.925954993417e-15       6.536512813789e-16       1.291916176620e-16      -1.703191958040e-17 
 1911       3.309280832439e-11       1.512300868650e-12      -1.366342082014e-12       7.917444811587e-15       6.524070320131e-16       1.294705067170e-16      -1.704013097479e-17 
 1912       3.301907204296e-11       1.513318949248e-12      -1.385805390213e-12       7.908962282996e-15       6.511658053717e-16       1.297432345059e-16      -1.704603723806e-17 
 1913       3.294693563583e-11       1.514211682211e-12      -1.405321224015e-12       7.900507743767e-15       6.499275928735e-16       1.300104421359e-16      -1.704966403307e-17 
 1914       3.287639671588e-11       1.514978321978e-12      -1.424879947376e-12       7.892081530967e-15       6.486923858491e-16       1.302727734591e-16      -1.705103715266e-17 
 1915       3.280745286895e-11       1.515618121103e-12      -1.444471883714e-12       7.883683982613e-15       6.474601755398e-16       1.305308750750e-16      -1.705018251978e-17 
 1916       3.274010165384e-11       1.516130330257e-12      -1.464087315854e-12       7.875315437665e-15       6.462309530985e-16       1.307853963352e-16      -1.704712618773e-17 
 1917       3.267434060222e-11       1.516514198222e-12      -1.483716485980e-12       7.866976236035e-15       6.450047095887e-16       1.310369893462e-16      -1.704189434032e-17 
 1918       3.261016721865e-11       1.516768971892e-12      -1.503349595577e-12       7.858666718582e-15       6.437814359850e-16       1.312863089734e-16      -1.703451329204e-17 
 1919       3.254757898049e-11       1.516893896270e-12      -1.522976805383e-12       7.850387227116e-15       6.425611231726e-16       1.315340128445e-16      -1.702500948824e-17 
 1920       3.248657333785e-11       1.516888214463e-12      -1.542588235329e-12       7.842138104398e-15       6.413437619470e-16       1.317807613536e-16      -1.701340950532e-17 
 1921       3.242714771359e-11       1.516751167687e-12      -1.562173964495e-12       7.833919694141e-15       6.401293430145e-16       1.320272176641e-16      -1.699974005090e-17 
 1922       3.236929743397e-11       1.516482209624e-12      -1.581724404183e-12       7.825732291975e-15       6.389178572232e-16       1.322739291543e-16      -1.698403027205e-17 
 1923       3.231300950357e-11       1.516081651306e-12      -1.601231420377e-12       7.817575997925e-15       6.377092962613e-16       1.325209707592e-16      -1.696631869870e-17 
 1924       3.225826878287e-11       1.515550021140e-12      -1.620687219730e-12       7.809450862809e-15       6.365036519641e-16       1.327682989198e-16      -1.694664635347e-17 
 1925       3.220506005315e-11       1.514887850991e-12      -1.640083977159e-12       7.801356937178e-15       6.353009160825e-16       1.330158698951e-16      -1.692505444866e-17 
 1926       3.215336801636e-11       1.514095676195e-12      -1.659413835812e-12       7.793294271308e-15       6.341010802829e-16       1.332636397614e-16      -1.690158438651e-17 
 1927       3.210317729500e-11       1.513174035553e-12      -1.678668907020e-12       7.785262915204e-15       6.329041361471e-16       1.335115644128e-16      -1.687627775945e-17 
 1928       3.205447243203e-11       1.512123471347e-12      -1.697841270263e-12       7.777262918601e-15       6.317100751720e-16       1.337595995602e-16      -1.684917635039e-17 
 1929       3.200723789076e-11       1.510944529334e-12      -1.716922973121e-12       7.769294330956e-15       6.305188887695e-16       1.340077007315e-16      -1.682032213292e-17 
 1930       3.196145805472e-11       1.509637758763e-12      -1.735906031242e-12       7.761357201457e-15       6.293305682667e-16       1.342558232714e-16      -1.678975727160e-17 
 1931       3.191711722756e-11       1.508203712369e-12      -1.754782428294e-12       7.753451579014e-15       6.281451049053e-16       1.345039223407e-16      -1.675752412220e-17 
 1932       3.187419963294e-11       1.506642946386e-12      -1.773544115927e-12       7.745577512265e-15       6.269624898416e-16       1.347519529167e-16      -1.672366523196e-17 
 1933       3.183268941443e-11       1.504956020547e-12      -1.792183013734e-12       7.737735049571e-15       6.257827141466e-16       1.349998697924e-16      -1.668822333987e-17 
 1934       3.179257063539e-11       1.503143498092e-12      -1.810691009205e-12       7.729924239016e-15       6.246057688055e-16       1.352476275768e-16      -1.665124137686e-17 
 1935       3.175382727886e-11       1.501205945771e-12      -1.829059957693e-12       7.722145128409e-15       6.234316447180e-16       1.354951806940e-16      -1.661276246611e-17 
 1936       3.171644324742e-11       1.499143933852e-12      -1.847281682365e-12       7.714397765279e-15       6.222603326976e-16       1.357424833836e-16      -1.657282992331e-17 
 1937       3.168040236317e-11       1.496958036121e-12      -1.865347974171e-12       7.706682196880e-15       6.210918234719e-16       1.359894897003e-16      -1.653148725686e-17 
 1938       3.164568836750e-11       1.494648829894e-12      -1.883250591792e-12       7.698998470186e-15       6.199261076824e-16       1.362361535131e-16      -1.648877816817e-17 
 1939       3.161228492107e-11       1.492216896015e-12      -1.900981261609e-12       7.691346631891e-15       6.187631758842e-16       1.364824285061e-16      -1.644474655191e-17 
 1940       3.158017560368e-11       1.489662818866e-12      -1.918531677656e-12       7.683726728411e-15       6.176030185461e-16       1.367282681772e-16      -1.639943649624e-17 
 1941       3.154934391411e-11       1.486987186369e-12      -1.935893501582e-12       7.676138805879e-15       6.164456260501e-16       1.369736258388e-16      -1.635289228310e-17 
 1942       3.151977327009e-11       1.484190589992e-12      -1.953058362608e-12       7.668582910149e-15       6.152909886917e-16       1.372184546167e-16      -1.630515838843e-17 
 1943       3.149144700813e-11       1.481273624756e-12      -1.970017857488e-12       7.661059086792e-15       6.141390966794e-16       1.374627074505e-16      -1.625627948244e-17 
 1944       3.146434838342e-11       1.478236889237e-12      -1.986763550468e-12       7.653567381099e-15       6.129899401349e-16       1.377063370931e-16      -1.620630042988e-17 
 1945       3.143846056975e-11       1.475080985574e-12      -2.003286973244e-12       7.646107838076e-15       6.118435090925e-16       1.379492961106e-16      -1.615526629026e-17 
 1946       3.141376561290e-11       1.471806668878e-12      -2.019580224193e-12       7.638680462152e-15       6.106997941166e-16       1.381914542831e-16      -1.610321271715e-17 
 1947       3.139024128263e-11       1.468415296699e-12      -2.035637771072e-12       7.631285095969e-15       6.095587881572e-16       1.384323501298e-16      -1.605013707652e-17 
 1948       3.136786419682e-11       1.464908382951e-12      -2.051454661794e-12       7.623921540681e-15       6.084204847082e-16       1.386714375147e-16      -1.599602711167e-17 
 1949       3.134661086560e-11       1.461287448821e-12      -2.067025926369e-12       7.616589596158e-15       6.072848771908e-16       1.389081680729e-16      -1.594087052445e-17 
 1950       3.132645769126e-11       1.457554022782e-12      -2.082346576878e-12       7.609289060989e-15       6.061519589538e-16       1.391419912078e-16      -1.588465497523e-17 
 1951       3.130738096809e-11       1.453709640596e-12      -2.097411607457e-12       7.602019732478e-15       6.050217232731e-16       1.393723540884e-16      -1.582736808283e-17 
 1952       3.128935688221e-11       1.449755845330e-12      -2.112215994269e-12       7.594781406642e-15       6.038941633521e-16       1.395987016459e-16      -1.576899742445e-17 
 1953       3.127236151146e-11       1.445694187365e-12      -2.126754695486e-12       7.587573878210e-15       6.027692723213e-16       1.398204765715e-16      -1.570953053568e-17 
 1954       3.125637082524e-11       1.441526224400e-12      -2.141022651265e-12       7.580396940620e-15       6.016470432379e-16       1.400371193131e-16      -1.564895491039e-17 
 1955       3.124136068436e-11       1.437253521471e-12      -2.155014783728e-12       7.573250386019e-15       6.005274690864e-16       1.402480680728e-16      -1.558725800074e-17 
 1956       3.122730684091e-11       1.432877650952e-12      -2.168725996938e-12       7.566134005258e-15       5.994105427776e-16       1.404527588036e-16      -1.552442721705e-17 
 1957       3.121418493812e-11       1.428400192571e-12      -2.182151176880e-12       7.559047587893e-15       5.982962571492e-16       1.406506252070e-16      -1.546044992783e-17 
 1958       3.120197051021e-11       1.423822733415e-12      -2.195285191434e-12       7.551990922182e-15       5.971846049655e-16       1.408410987297e-16      -1.539531345970e-17 
 1959       3.119063898224e-11       1.419146867945e-12      -2.208122890361e-12       7.544963795083e-15       5.960755789169e-16       1.410236085614e-16      -1.532900509731e-17 
 1960       3.118016566997e-11       1.414374198001e-12      -2.220659105273e-12       7.537965992252e-15       5.949691716205e-16       1.411975816311e-16      -1.526151208335e-17 
 1961       3.117052577973e-11       1.409506332814e-12      -2.232888649615e-12       7.530997298044e-15       5.938653756191e-16       1.413624426049e-16      -1.519282161844e-17 
 1962       3.116169440826e-11       1.404544889015e-12      -2.244806318645e-12       7.524057495503e-15       5.927641833819e-16       1.415176138830e-16      -1.512292086114e-17 
 1963       3.115364654256e-11       1.399491490647e-12      -2.256406889409e-12       7.517146366372e-15       5.916655873039e-16       1.416625155967e-16      -1.505179692784e-17 
 1964       3.114635705979e-11       1.394347769170e-12      -2.267685120717e-12       7.510263691080e-15       5.905695797059e-16       1.417965656055e-16      -1.497943689277e-17 
 1965       3.113980072707e-11       1.389115363478e-12      -2.278635753130e-12       7.503409248747e-15       5.894761528344e-16       1.419191794946e-16      -1.490582778789e-17 
 1966       3.113395220138e-11       1.383795919900e-12      -2.289253508926e-12       7.496582817180e-15       5.883852988616e-16       1.420297705717e-16      -1.483095660289e-17 
 1967       3.112878602937e-11       1.378391092216e-12      -2.299533092090e-12       7.489784172870e-15       5.872970098850e-16       1.421277498643e-16      -1.475481028512e-17 
 1968       3.112427664729e-11       1.372902541667e-12      -2.309469188281e-12       7.483013090993e-15       5.862112779276e-16       1.422125261169e-16      -1.467737573955e-17 
 1969       3.112039838077e-11       1.367331936960e-12      -2.319056464821e-12       7.476269345405e-15       5.851280949375e-16       1.422835057878e-16      -1.459863982869e-17 
 1970       3.111712552643e-11       1.361681014629e-12      -2.328290238879e-12       7.469552684862e-15       5.840474531246e-16       1.423402602729e-16      -1.451859113324e-17 
 1971       3.111443259749e-11       1.355951760573e-12      -2.337168487537e-12       7.462862761486e-15       5.829693459735e-16       1.423830289386e-16      -1.443722524834e-17 
 1972       3.111229407971e-11       1.350146229888e-12      -2.345689852616e-12       7.456199201765e-15       5.818937672379e-16       1.424122198204e-16      -1.435453952652e-17 
 1973       3.111068434966e-11       1.344266486648e-12      -2.353852973817e-12       7.449561630279e-15       5.808207106043e-16       1.424282427382e-16      -1.427053132070e-17 
 1974       3.110957767462e-11       1.338314603920e-12      -2.361656488724e-12       7.442949669700e-15       5.797501696924e-16       1.424315092985e-16      -1.418519798410e-17 
 1975       3.110894821241e-11       1.332292663776e-12      -2.369099032794e-12       7.436362940786e-15       5.786821380542e-16       1.424224328970e-16      -1.409853687032e-17 
 1976       3.110877001127e-11       1.326202757303e-12      -2.376179239365e-12       7.429801062383e-15       5.776166091749e-16       1.424014287207e-16      -1.401054533329e-17 
 1977       3.110901700971e-11       1.320046984615e-12      -2.382895739647e-12       7.423263651419e-15       5.765535764718e-16       1.423689137504e-16      -1.392122072733e-17 
 1978       3.110966303636e-11       1.313827454867e-12      -2.389247162727e-12       7.416750322901e-15       5.754930332948e-16       1.423253067628e-16      -1.383056040709e-17 
 1979       3.111068180985e-11       1.307546286263e-12      -2.395232135562e-12       7.410260689915e-15       5.744349729263e-16       1.422710283330e-16      -1.373856172761e-17 
 1980       3.111204693865e-11       1.301205606069e-12      -2.400849282984e-12       7.403794363623e-15       5.733793885806e-16       1.422065008368e-16      -1.364522204431e-17 
 1981       3.111373192095e-11       1.294807550627e-12      -2.406097227692e-12       7.397350953257e-15       5.723262734044e-16       1.421321484527e-16      -1.355053871296e-17 
 1982       3.111571014449e-11       1.288354265362e-12      -2.410974590258e-12       7.390930066121e-15       5.712756204763e-16       1.420483971646e-16      -1.345450908975e-17 
 1983       3.111795488645e-11       1.281847904798e-12      -2.415479989119e-12       7.384531307584e-15       5.702274228069e-16       1.419556747643e-16      -1.335713053124e-17 
 1984       3.112043931329e-11       1.275290632568e-12      -2.419612040580e-12       7.378154281081e-15       5.691816733384e-16       1.418544108530e-16      -1.325840039437e-17 
 1985       3.112313648061e-11       1.268684621423e-12      -2.423369358811e-12       7.371798588110e-15       5.681383649449e-16       1.417450368444e-16      -1.315831603650e-17 
 1986       3.112601933301e-11       1.262032053250e-12      -2.426750555847e-12       7.365463828226e-15       5.670974904320e-16       1.416279859666e-16      -1.305687481539e-17 
 1987       3.112906070397e-11       1.255335119076e-12      -2.429754241586e-12       7.359149599042e-15       5.660590425367e-16       1.415036932648e-16      -1.295407408920e-17 
 1988       3.113223331568e-11       1.248596019085e-12      -2.432379023788e-12       7.352855496225e-15       5.650230139276e-16       1.413725956031e-16      -1.284991121650e-17 
 1989       3.113550977890e-11       1.241816962629e-12      -2.434623508072e-12       7.346581113494e-15       5.639893972044e-16       1.412351316672e-16      -1.274438355630e-17 
 1990       3.113886259285e-11       1.235000168237e-12      -2.436486297919e-12       7.340326042614e-15       5.629581848979e-16       1.410917419665e-16      -1.263748846800e-17 
 1991       3.114226414505e-11       1.228147863629e-12      -2.437965994665e-12       7.334089873400e-15       5.619293694700e-16       1.409428688366e-16      -1.252922331145e-17 
 1992       3.114568671115e-11       1.221262285727e-12      -2.439061197506e-12       7.327872193710e-15       5.609029433138e-16       1.407889564415e-16      -1.241958544694e-17 
 1993       3.114910245486e-11       1.214345680667e-12      -2.439770503491e-12       7.321672589440e-15       5.598788987529e-16       1.406304507760e-16      -1.230857223516e-17 
 1994       3.115248448225e-11       1.207400273001e-12      -2.440093092061e-12       7.315490640487e-15       5.588572283025e-16       1.404677651355e-16      -1.219619285449e-17 
 1995       3.115581001376e-11       1.200428173049e-12      -2.440030483339e-12       7.309325908591e-15       5.578379254539e-16       1.403011762453e-16      -1.208250384738e-17 
 1996       3.115905723522e-11       1.193431468889e-12      -2.439584792743e-12       7.303177949396e-15       5.568209838955e-16       1.401309273734e-16      -1.196757383485e-17 
 1997       3.116220424534e-11       1.186412257117e-12      -2.438758147635e-12       7.297046316477e-15       5.558063972522e-16       1.399572627952e-16      -1.185147172337e-17 
 1998       3.116522905560e-11       1.179372642858e-12      -2.437552687342e-12       7.290930561342e-15       5.547941590857e-16       1.397804277945e-16      -1.173426670516e-17 
 1999       3.116810959018e-11       1.172314739776e-12      -2.435970563170e-12       7.284830233426e-15       5.537842628942e-16       1.396006686652e-16      -1.161602825861e-17 
 2000       3.117082368578e-11       1.165240670081e-12      -2.434013938420e-12       7.278744880087e-15       5.527767021120e-16       1.394182327120e-16      -1.149682614860e-17 
 2001       3.117334909156e-11       1.158152564548e-12      -2.431684988406e-12       7.272674046608e-15       5.517714701102e-16       1.392333682523e-16      -1.137673042689e-17 
 2002       3.117566346902e-11       1.151052562518e-12      -2.428985900468e-12       7.266617276189e-15       5.507685601957e-16       1.390463246167e-16      -1.125581143247e-17 
 2003       3.117774439189e-11       1.143942811916e-12      -2.425918873995e-12       7.260574109949e-15       5.497679656117e-16       1.388573521512e-16      -1.113413979190e-17 
 2004       3.117956934603e-11       1.136825469258e-12      -2.422486120434e-12       7.254544086918e-15       5.487696795373e-16       1.386667022177e-16      -1.101178641972e-17 
 2005       3.118111572929e-11       1.129702699664e-12      -2.418689863309e-12       7.248526744039e-15       5.477736950875e-16       1.384746271955e-16      -1.088882251875e-17 
 2006       3.118236085144e-11       1.122576676867e-12      -2.414532338242e-12       7.242521616163e-15       5.467800053134e-16       1.382813804830e-16      -1.076531958050e-17 
 2007       3.118328193404e-11       1.115449583224e-12      -2.410015792961e-12       7.236528236047e-15       5.457886032013e-16       1.380872164983e-16      -1.064134938554e-17 
 2008       3.118385611034e-11       1.108323609727e-12      -2.405142487323e-12       7.230546134351e-15       5.447994816736e-16       1.378923906808e-16      -1.051698400379e-17 
 2009       3.118406042515e-11       1.101200956013e-12      -2.399914693329e-12       7.224574839635e-15       5.438126335879e-16       1.376971594927e-16      -1.039229579496e-17 
 2010       3.118387183477e-11       1.094083830377e-12      -2.394334695138e-12       7.218613878357e-15       5.428280517373e-16       1.375017804197e-16      -1.026735740887e-17 
 2011       3.118326720684e-11       1.086974449779e-12      -2.388404789086e-12       7.212662774867e-15       5.418457288503e-16       1.373065119729e-16      -1.014224178582e-17 
 2012       3.118222332025e-11       1.079875039858e-12      -2.382127283701e-12       7.206721051411e-15       5.408656575905e-16       1.371116136895e-16      -1.001702215695e-17 
 2013       3.118071686503e-11       1.072787834942e-12      -2.375504499719e-12       7.200788228122e-15       5.398878305566e-16       1.369173461348e-16      -9.891772044615e-18 
 2014       3.117872444226e-11       1.065715078057e-12      -2.368538770102e-12       7.194863823019e-15       5.389122402824e-16       1.367239709025e-16      -9.766565262720e-18 
 2015       3.117622256392e-11       1.058659020939e-12      -2.361232440055e-12       7.188947352007e-15       5.379388792365e-16       1.365317506169e-16      -9.641475917102e-18 
 2016       3.117318765280e-11       1.051621924045e-12      -2.353587867039e-12       7.183038328869e-15       5.369677398226e-16       1.363409489335e-16      -9.516578405887e-18 
 2017       3.116959604242e-11       1.044606056562e-12      -2.345607420790e-12       7.177136265269e-15       5.359988143787e-16       1.361518305408e-16      -9.391947419848e-18 
